anime_id,name,genre,type,episodes,rating,members
32561,hai to gensou no grimgar special,Comedy,Special,1,6.62,18358
1235,is pure bonus,"Comedy, Ecchi, Romance",Special,5,6.62,4688
257,ikkitousen,"Ecchi, Martial Arts, School, Super Power",TV,13,6.62,88969
30030,jewelpet magical change,"Comedy, Fantasy, Magic, Shoujo",TV,39,6.62,1007
9203,kon uraon,Comedy,Special,9,6.62,23216
1793,kaze no na wa amnesia,"Action, Dementia, Drama, Sci-Fi",Movie,1,6.62,8230
15279,kira kira 5th anniversary live anime kick start generation,Music,OVA,1,6.62,1381
799,kokoro toshokan,"Comedy, Drama, Slice of Life",TV,13,6.62,3748
8560,kyou koi wo hajimemasu,"Romance, School, Shoujo",OVA,2,6.62,20953
5225,lupin iii pilot film,"Action, Comedy, Shounen",Movie,1,6.62,3500
12921,moritasan wa mukuchi specials,"Comedy, School, Slice of Life",Special,2,6.62,2769
9789,nezumi monogatari george to gerald no bouken,"Adventure, Kids",Movie,1,6.62,483
1141,palme no ki,"Adventure, Drama, Fantasy, Romance",Movie,1,6.62,3462
9077,rokudenashi blues,"Comedy, Drama, School, Shounen, Sports",Movie,1,6.62,465
4481,saiyuuki,Adventure,Movie,1,6.62,1175
4068,shin megami tensei devil children light amp dark,"Action, Adventure, Demons, Fantasy, Game, Kids, Magic, Sci-Fi, Supernatural",TV,52,6.62,800
8139,shin minashigo hutch,"Adventure, Comedy, Drama",TV,26,6.62,229
425,shiritsu araiso koutougakkou seitokai shikkoubu,"Comedy, Shounen Ai, Sports",OVA,2,6.62,4085
9924,shukufuku no campanella la campanella della benedizione,"Comedy, Ecchi, Fantasy",OVA,1,6.62,4023
10723,sojunghan nalui kkum,"Comedy, Drama, Romance",Movie,1,6.62,904
17409,sukitte ii na yo mei and marshmallow,"Romance, School, Shoujo",Special,10,6.62,17684
2626,the☆doraemons mushimushi pyonpyon daisakusen,Fantasy,Movie,1,6.62,479
16347,usavich v,Comedy,TV,13,6.62,985
6226,utawarerumono recaps,"Action, Drama, Fantasy",Special,2,6.62,2667
312,ace wo nerae final stage,"Action, Drama, Sports",OVA,12,6.61,714
30795,bakuon,"Comedy, Seinen, Slice of Life",TV,12,6.61,31295
10055,black jack heian sento,Shounen,Movie,1,6.61,1087
6579,chikyuu bouei kazoku special,"Comedy, Kids, Mecha, School, Super Power",Special,1,6.61,215
17277,code geass soubou no oz picture drama,"Action, Drama, Mecha, Military, School, Supernatural",OVA,5,6.61,6467
8211,dance in the vampire bund recap,"Action, Supernatural, Vampire",Special,1,6.61,9758
28921,disney tsum tsum,Kids,TV,Unknown,6.61,359
12351,exdriver the movie specials,Comedy,Special,3,6.61,497
7124,madou king granzort boukenhen,"Action, Comedy, Fantasy, Magic, Mecha, Sci-Fi, Shounen",OVA,3,6.61,196
20441,meitantei holmes mrs hudson hitojichi jiken no maki  dover kaikyou no daikuuchuusen no maki,"Adventure, Comedy, Mystery",Movie,1,6.61,260
30384,miss monochrome the animation 2,"Comedy, Music, Slice of Life",TV,13,6.61,12064
4314,nanamichan 2nd series,"Comedy, Kids",TV,16,6.61,336
9943,oresama kingdom,"Romance, Shoujo",OVA,14,6.61,1846
26359,persona 4 the golden animation thank you mr accomplice,"Adventure, Drama, Mystery, Supernatural",Special,1,6.61,5230
17873,pokemon best wishes season 2 decolora adventure,"Action, Adventure, Comedy, Fantasy, Kids",TV,20,6.61,12499
11069,pokemon pikachu no fushigi na fushigi na daibouken,"Adventure, Comedy, Fantasy, Kids",Special,1,6.61,3088
1964,sakura taisen ecole de paris,"Action, Adventure, Game, Harem, Mecha, Sci-Fi",OVA,3,6.61,2201
9220,seikimatsu occult gakuin specials,"Comedy, School, Supernatural",Special,4,6.61,7550
18549,sengoku basara movie 4koma gekijou  another last party,"Comedy, Historical",Special,5,6.61,1993
15095,shin koihime†musou ova omake,"Adventure, Comedy, Fantasy",Special,1,6.61,1041
15015,shin koihime†musou otome tairan ova omake,"Adventure, Comedy, Fantasy",Special,1,6.61,1035
1960,sore ike anpanman,"Comedy, Fantasy, Kids",TV,Unknown,6.61,940
34009,to be hero,Comedy,TV,12,6.61,14718
33208,utawarerumono itsuwari no kamen specials,"Comedy, Fantasy",Special,2,6.61,1748
20987,yozakura quartet yozaquar,Comedy,Special,6,6.61,4545
5849,zettai karen children recap,"Action, Comedy, Shounen, Supernatural",Special,1,6.61,1603
20655,amnesia ova,"Fantasy, Shoujo",OVA,1,6.6,15956
810,android ana maico 21,"Comedy, Drama, Sci-Fi, Seinen",TV,24,6.6,1896
999,blue seed 2,"Action, Comedy, Drama, Ecchi, Horror, Mystery, Sci-Fi, Supernatural",OVA,3,6.6,3790
9881,chou supercar gattiger,"Action, Cars, Sci-Fi",TV,25,6.6,199
14317,computer kakumei saikyou x saisoku no zunou tanjou,Sci-Fi,Special,1,6.6,5171
15325,dakara boku wa h ga dekinai recap,"Comedy, Ecchi, Romance, Supernatural",Special,1,6.6,11869
7578,gokinjo monogatari the movie,"Comedy, Drama, Romance",Movie,1,6.6,1343
9291,hello kitty no cinderella,"Fantasy, Kids",Movie,1,6.6,362
23787,hi☆scoool seha girls,"Comedy, Game",TV,13,6.6,7440
30237,hyakka ryouran samurai after specials,Ecchi,Special,2,6.6,3703
3280,kinnikuman kessen shichinin no seigi choujin vs uchuu nobushi,"Action, Comedy, Shounen, Sports",Special,1,6.6,406
8140,konchuu monogatari minashigo hutch 18,"Adventure, Comedy, Drama",TV,55,6.6,438
8304,koutetsu sangokushi special,"Historical, Shounen",Special,1,6.6,614
32481,love live kouhaku special anime,Music,Special,1,6.59,1291
8518,maiotome special otome no inori,"School, Slice of Life",Special,1,6.6,2068
4209,missione,"Action, Comedy, School, Sci-Fi",TV,12,6.6,3931
10808,mobile suit gundam age,"Action, Mecha, Sci-Fi, Space",TV,49,6.6,18031
6270,neko machi,"Fantasy, Horror",OVA,1,6.6,716
23427,oneechan ga kita special,"Comedy, Slice of Life",Special,1,6.6,11094
1807,prism ark,"Action, Comedy, Drama, Fantasy, Magic",TV,12,6.6,16596
10810,pucca 28,"Action, Comedy, Parody, Romance",TV,13,6.6,2173
20155,rokyubu ss recap,"Comedy, Ecchi, School, Sports",Special,1,6.6,2148
9078,rokudenashi blues 1,"Action, Comedy, Drama, School, Shounen, Sports",Movie,1,6.6,298
1724,saint october,"Adventure, Fantasy",TV,26,6.6,3838
17551,shakugan no shana shana amp yuuji no naze nani shana nandemo shitsumonbako,"Comedy, Fantasy, Supernatural",Special,1,6.6,3965
10109,softenni,"Comedy, Ecchi, School, Sports",TV,12,6.6,16068
12439,soukou kihei votoms vol1 stories of the at votoms,"Action, Drama, Mecha, Military, Sci-Fi",OVA,1,6.6,289
17821,stella jogakuin koutouka c³bu,"Military, School, Sports",TV,13,6.6,36235
950,street fighter alpha generations,"Adventure, Shounen",Movie,1,6.6,8906
7522,taichi senjimon,"Action, Adventure, Fantasy, Magic",TV,39,6.6,577
8109,tottoko hamtarou movie 4 hamtaro to fushigi no oni no emon tou,"Adventure, Comedy, Kids",Movie,1,6.6,962
8965,tottoko hamtarou ova  hamuchanzu to niji no kuni no oujisama  sekai de ichiban no takaramono,"Adventure, Comedy, Kids",OVA,1,6.6,745
3570,yadosagashi,"Adventure, Fantasy, Kids, Slice of Life",Special,1,6.6,1113
28155,yoru no yatterman,"Action, Adventure, Comedy, Drama",TV,12,6.6,22662
23579,12sai,"Romance, School, Shoujo",OVA,8,6.59,6211
29863,anata wo zutto aishiteru,"Adventure, Kids",Movie,1,6.59,520
1789,argento soma special,"Action, Mecha, Sci-Fi",Special,1,6.59,2508
9795,atashinchi movie,Comedy,Movie,1,6.59,260
25457,avengers confidential black widow to punisher,"Action, Sci-Fi, Seinen",Movie,1,6.59,1742
9857,bakusou kyoudai lets amp go special,"Adventure, Cars, Shounen, Sports",Special,1,6.59,344
105,boys be,"Comedy, Romance, Shounen, Slice of Life",TV,13,6.59,15026
4383,catman series iii,"Comedy, Fantasy, Slice of Life",TV,6,6.59,796
2836,chiisana viking vickie,"Adventure, Comedy, Historical, Kids",TV,78,6.59,1452
2771,chou kuse ni narisou,"Comedy, Romance, School, Shoujo, Slice of Life",TV,39,6.59,752
14989,chousoku henkei gyrozetter,"Action, Cars, Mecha, Shounen",TV,51,6.58,3183
7336,cyborg  chou ginga densetsu,"Action, Sci-Fi, Space",Movie,1,6.59,1003
2637,doraemon its autumn,"Adventure, Comedy, Fantasy, Kids, Shounen",Special,1,6.59,483
13139,gakkatsu,"Comedy, School",TV,25,6.59,5208
3154,gatchaman,"Action, Adventure, Martial Arts, Sci-Fi, Shounen, Super Power",OVA,3,6.59,1407
16199,girls und panzer shoukai shimasu,"Military, School",Special,2,6.59,11042
3776,go go itsutsugo land,School,TV,50,6.59,393
30721,hacka doll the animation,"Comedy, Sci-Fi",TV,13,6.59,19502
20469,himeyuri,"Drama, Historical",Movie,1,6.59,395
23121,jinsei,"Comedy, School, Slice of Life",TV,13,6.59,40413
1456,lr licensed by royal,"Action, Adventure, Mystery, Police",TV,12,6.59,2388
31598,luger code 151,"Action, Fantasy",Special,1,6.59,14410
11221,machikado no märchen,Romance,OVA,1,6.59,333
13231,metal fight beyblade zero g,"Adventure, Sports",TV,38,6.59,3533
2047,ningyo,Fantasy,Movie,1,6.59,2265
920,nurse witch komugichan magikarte special,"Comedy, Magic, Parody",Special,1,6.59,3397
7117,pika don,"Drama, Historical",Movie,1,6.59,392
21571,pokemon pikachu kore nan no kagi,"Adventure, Comedy, Fantasy, Kids",Movie,1,6.59,2213
1854,rockman hoshi ni negai wo,"Action, Adventure, Sci-Fi",OVA,3,6.59,1979
12929,saint seiya omega,"Action, Adventure, Fantasy, Shounen",TV,97,6.59,22684
562,sakura taisen le nouveau paris,"Adventure, Mecha, Sci-Fi, Shounen",OVA,3,6.59,1608
27967,senran kagura estival versus  shoujotachi no sentaku,"Action, Comedy, Ecchi",OVA,1,6.59,6920
4524,shenmue the movie,"Action, Adventure, Game, Martial Arts",Movie,1,6.59,682
171,strange dawn,"Adventure, Drama, Fantasy",TV,13,6.59,1865
14647,tantei opera milky holmes alternative,"Comedy, Mystery, Super Power",Special,2,6.59,3755
2718,umi no triton,"Adventure, Fantasy, Shounen",TV,27,6.59,709
1746,zoids fuzors,"Adventure, Mecha, Sci-Fi, Shounen",TV,26,6.59,7087
32301,active raid kidou kyoushuushitsu dai hachi gakari 2nd,"Comedy, Mecha, Police, Sci-Fi",TV,12,6.58,10517
6093,anmitsu hime,"Comedy, Historical, Shoujo",TV,51,6.58,407
1666,babel nisei 17,"Adventure, Sci-Fi, Shounen, Supernatural",TV,39,6.58,655
30573,break blade virgins war,Action,Special,1,6.58,1876
15605,brothers conflict,"Harem, Romance, Shoujo",TV,12,6.58,74069
7395,card wang mix master,"Adventure, Fantasy, Game, Shounen",TV,39,6.58,617
33240,chis sweet home 216,Slice of Life,TV,Unknown,6.57,3437
8375,chogattai majutsu robot ginguiser,"Adventure, Mecha, Sci-Fi, Shounen",TV,26,6.58,409
7048,crush gear nitro,"Cars, Shounen, Sports",TV,50,6.58,700
9690,densetsu no yuusha no densetsu iris report,"Action, Adventure, Fantasy, Magic, Shounen",Special,1,6.58,11765
6518,eiga de toujou tamagotchi dokidoki uchuu no maigotchi,Kids,Movie,1,6.58,312
1396,future gpx cyber formula early days renewal,"Drama, Sci-Fi, Shounen, Sports",OVA,2,6.58,338
8215,genji tsuushin agedama,"Action, Comedy, Parody, Sci-Fi",TV,51,6.58,477
2073,hengen taima yakou karura mau sendai kokeshi enka,"Horror, Shoujo",OVA,6,6.58,328
10491,higurashi no naku koro ni kira,"Mystery, Parody",OVA,4,6.58,46712
1988,himawari,"Comedy, Romance",TV,13,6.58,7275
3873,honey honey no suteki na bouken,"Adventure, Historical, Shoujo",TV,29,6.58,386
3099,juusenshi gulkeeva,"Action, Fantasy, Mecha, Super Power",TV,26,6.58,855
6374,kagaku ninjatai gatchaman ii,"Action, Adventure, Sci-Fi, Shounen",TV,52,6.58,903
10202,kamen rider deno imagin anime ,"Action, Adventure, Comedy, Kids, Super Power",OVA,12,6.58,350
19685,kanojo ga flag wo oraretara,"Comedy, Harem, Romance, School",TV,13,6.58,74634
4760,kanokon specials,Ecchi,Special,12,6.58,19232
3609,kikou kantai dairugger xv,"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,52,6.58,1121
6310,kinnikuman ii sei second generations,Comedy,Movie,1,6.58,459
3876,maeterlinck no aoi tori tyltyl mytyl no bouken ryokou,"Adventure, Fantasy",TV,26,6.58,279
2045,mahou no tenshi creamy mami eien no once more,"Comedy, Fantasy, Magic, Romance, Shoujo",OVA,1,6.58,498
1879,midnight eye gokuu,"Action, Mystery, Sci-Fi, Seinen",OVA,1,6.58,2670
9395,miyanishi tatsuya gekijou omae umasou da na,"Adventure, Kids",TV,20,6.58,833
4316,nanamichan rd series,"Comedy, Kids",TV,16,6.58,314
8496,neko neko fantasia,Comedy,OVA,1,6.58,187
5938,onegai♪my melody kirara★,"Comedy, Fantasy, Magic",TV,52,6.58,741
683,otogi story tenshi no shippo specials,"Comedy, Fantasy, Magic, Romance",OVA,2,6.58,1270
6555,pokemon pikachu no kirakira daisousaku,"Adventure, Comedy, Fantasy, Kids",Special,1,6.58,3786
11853,pokemon pikachu no summer bridge story,"Adventure, Comedy, Fantasy, Kids",Special,1,6.57,2535
28511,precure all stars movie haru no carnival♪,"Action, Comedy, Fantasy, Magic, Music, Shoujo",Movie,1,6.58,988
3757,sekai meisaku douwa aladdin to mahou no lamp,"Adventure, Fantasy",Movie,1,6.58,573
836,sister princess,"Comedy, Drama, Harem, Romance, Slice of Life",TV,26,6.58,14714
9421,smanime,"Action, Seinen",OVA,3,6.58,246
2726,sukeban deka,"Action, Drama, Police, School, Shoujo",OVA,2,6.58,1663
31608,teekyuu 4 specials,"Comedy, School, Shounen, Sports",Special,2,6.58,1977
30218,the idolmster cinderella girls special program,"Comedy, Music",Special,1,6.57,1802
5819,tori no uta,Fantasy,OVA,1,6.58,2426
14173,upotte ova,"Comedy, Ecchi, Military, School, Seinen",OVA,1,6.58,10076
9376,yamato takeru after war,"Action, Adventure, Fantasy, Magic, Mecha, Sci-Fi, Shounen, Space",OVA,2,6.58,243
5454,yokuwakaru gendaimahou,"Comedy, Magic",TV,12,6.58,17422
10015,yu☆gi☆oh zexal,"Action, Fantasy, Game, Shounen",TV,73,6.58,22480
819,boku wa imouto ni koi wo suru,"Romance, Shoujo",OVA,1,6.57,26923
7176,cheburashka arere,"Comedy, Kids, Slice of Life",TV,26,6.57,2482
2881,chinmoku no kantai,"Drama, Military",OVA,3,6.57,924
8815,domo tv,Comedy,TV,26,6.57,832
22053,gakkou no kaidan ova,"Comedy, Horror, Mystery, Supernatural",OVA,10,6.57,452
1600,galaxy angel rune,"Comedy, Sci-Fi",TV,13,6.57,3551
1159,geobreeders 2 mouryou yuugekitai filexx ransen toppa,"Adventure, Comedy, Sci-Fi, Shounen",OVA,4,6.57,984
4242,ginga reppuu baxingar,"Action, Adventure, Mecha",TV,39,6.57,399
4597,kouya no shounen isamu,"Action, Adventure, Shounen",TV,52,6.57,319
8332,kudan,Fantasy,Movie,1,6.57,189
25283,kuusen madoushi kouhosei no kyoukan,"Action, Drama, Fantasy, Magic, School",TV,12,6.57,81870
1039,mizuiro 2,"Drama, Romance, Supernatural",OVA,2,6.57,2325
4933,muu no hakugei,"Action, Fantasy, Sci-Fi",TV,26,6.57,344
20539,namekoke no ichizoku,"Comedy, Slice of Life",OVA,13,6.57,439
1163,neo ranga,"Adventure, Horror, Mecha",TV,48,6.57,5332
3194,ningyohime marina no bouken,"Drama, Fantasy, Kids, Romance",TV,26,6.57,889
5844,pokemon pikachu no obake carnival,"Adventure, Comedy, Fantasy, Kids",Special,1,6.57,3365
7550,pokemon pikachu tanken club,"Adventure, Comedy, Fantasy, Kids",Special,1,6.57,3571
1527,pokemon senritsu no mirage pokemon,"Adventure, Comedy, Fantasy, Kids",Special,1,6.57,13040
163,power stone,"Adventure, Comedy, Fantasy, Historical, Shounen",TV,26,6.57,4308
417,ragnarök the animation,"Action, Fantasy, Magic",TV,26,6.57,32711
7496,saiyuuki son gokuu monogatari,Adventure,Movie,1,6.57,574
28861,takamiya nasuno desu teekyuu spinoff,"Comedy, Shounen",TV,12,6.57,8213
6705,tayutayu pure my heart,Comedy,Special,6,6.57,4876
685,to heart remember my memories,"Drama, Harem, Romance, School, Sci-Fi, Slice of Life",TV,13,6.57,5752
1981,twilight q,"Mystery, Psychological, Sci-Fi",OVA,2,6.57,2962
7377,winter sonata episode ,"Drama, Romance",Special,1,6.57,3300
943,yume tsukai,"Drama, Fantasy, Magic, Slice of Life",TV,12,6.57,5719
599,yuugen kaisha,"Action, Adventure, Comedy, Magic, Super Power, Supernatural",OVA,4,6.57,2370
2702,bakukyuu renpatsu super bedaman,"Adventure, Game",TV,18,6.56,592
6119,cookin idol ai mai main,"Comedy, Kids",TV,305,6.56,956
9479,coppelion,"Action, Sci-Fi, Seinen",TV,13,6.56,76291
16702,doraemon nobita to mirai note,"Adventure, Fantasy, Kids, Sci-Fi, Shounen",OVA,1,6.56,271
7157,dr slump movie 7 aralechan ncha penguin mura yori ai wo komete,"Comedy, Sci-Fi, Shounen",Movie,1,6.56,575
5496,feng yun jue,"Action, Adventure, Martial Arts",Movie,1,6.56,1455
2809,fuusen shoujo templechan,"Adventure, Comedy, Kids",TV,26,6.56,204
12497,garakutadoori no stain epilogue,Comedy,OVA,1,6.56,181
18771,gifuu doudou kanetsugu to keiji,"Action, Historical, Martial Arts, Samurai, Seinen",TV,25,6.56,5511
1570,happiness,"Comedy, Harem, Magic, Romance, School",TV,12,6.56,24393
9333,koi☆sento,"Comedy, Romance",OVA,1,6.56,4830
12429,last exile ginyoku no fam recaps,"Action, Adventure, Sci-Fi",Special,2,6.56,4621
1495,maetel legend,"Drama, Sci-Fi, Space",OVA,2,6.56,1974
7601,mashin eiyuuden wataru owarinaki toki no monogatari,Fantasy,OVA,3,6.56,318
6492,minky momo in tabidachi no eki,"Drama, Fantasy, Magic, Shoujo",OVA,1,6.56,400
2367,moetan,"Comedy, Ecchi, Magic, School",TV,12,6.56,18432
3810,mori no youki na kobitotachi belfy to lillibit,"Adventure, Comedy, Fantasy",TV,26,6.56,561
2503,nangoku shounen papuwakun,"Adventure, Comedy, Shounen",TV,42,6.56,407
3758,panda no daibouken,Adventure,Movie,1,6.56,300
2234,pandaz the robonimation,"Action, Comedy, Kids, Mecha, Parody, Sci-Fi, Shounen",TV,30,6.56,1358
10739,panty amp stocking in sanitarybox,"Action, Comedy, Dementia, Ecchi, Parody, Supernatural",Special,1,6.56,19669
21695,pokemon xy sp road to kalos,"Action, Adventure, Comedy, Fantasy, Kids",Special,1,6.56,2865
29419,pokemon xy new years eve 214 super mega special,"Action, Adventure, Comedy, Fantasy, Kids",Special,1,6.56,1358
14675,rinne no lagrange kamogawa memoria,"Action, Comedy, Mecha, Sci-Fi",Special,1,6.56,1787
8287,sd gundam sangokuden brave battle warriors,"Action, Historical, Mecha",TV,51,6.56,2388
9202,seikon no qwaser jotei no shouzou,"Action, Ecchi, Seinen, Super Power, Supernatural",OVA,1,6.56,14605
23325,shirogane no ishi argevollen,"Action, Mecha",TV,24,6.56,30770
27891,sword art online ii debriefing,"Action, Adventure, Fantasy, Game",Special,1,6.56,39092
4154,time bokan series yattodetaman,"Action, Adventure, Comedy, Fantasy, Mecha",TV,52,6.56,1012
3075,tondera house no daibouken,"Adventure, Historical, Sci-Fi",TV,52,6.56,630
10595,vitaminx addiction,"Romance, School",OVA,3,6.56,1428
14283,vividred operation,"Action, Ecchi, Sci-Fi",TV,12,6.56,45869
4991,wakakusa monogatari,"Historical, Slice of Life",Special,1,6.56,373
19151,walkure romanze,"Action, Ecchi, Harem, Romance, School, Sports",TV,12,6.56,56131
22249,yodaka no hoshi,"Adventure, Kids",Movie,1,6.56,1082
5772,akaneiro ni somaru saka hardcore,"Comedy, Ecchi, Harem, Romance",Special,1,6.55,26925
6452,akuu daisakusen srungle,"Action, Mecha, Sci-Fi",TV,53,6.55,518
3401,aru tabibito no nikki specials,"Adventure, Fantasy",Special,3,6.55,5473
6629,asarichan,"Comedy, Shoujo, Slice of Life",TV,54,6.55,263
5070,beast wars second chou seimeitai transformers,"Action, Mecha, Sci-Fi",TV,43,6.55,1327
348,binzume yousei,"Comedy, Fantasy, Magic, Slice of Life",TV,13,6.55,12852
2142,blue dragon,"Adventure, Comedy, Fantasy, Supernatural",TV,51,6.55,22718
5238,chocolate underground bokura no chocolate sensou,Adventure,Movie,1,6.55,1432
2312,daishizen no majuu bagi,"Action, Romance, Sci-Fi",Movie,1,6.55,1479
2252,devilman,"Action, Demons, Horror, Supernatural",TV,39,6.55,5532
382,futari ecchi,"Comedy, Ecchi, Romance, Seinen, Slice of Life",OVA,4,6.55,19907
1537,genshi shounen ryuu,"Action, Adventure, Romance, Sci-Fi, Shounen",TV,22,6.55,731
1574,get ride amdriver,"Adventure, Mecha, Sci-Fi, Shounen",TV,51,6.55,1061
27907,gundam build fighters specials,"Comedy, Mecha",Special,3,6.55,1795
13185,juusen battle monsuno,"Action, Adventure",TV,52,6.55,2248
3683,kabatotto,Comedy,TV,300,6.55,240
31566,ketsuekigatakun ,Comedy,TV,12,6.55,1317
32274,ketsuekigatakun 4,Comedy,TV,12,6.55,1119
31534,larva,Comedy,TV,26,6.57,139
13757,mashiroiro symphony the color of lovers picture drama,"Drama, Harem, Romance",Special,2,6.55,4743
888,megami kouhosei,"Action, Mecha, Military, Sci-Fi, Space",TV,12,6.55,14757
23399,minami no shima no derachan,"Comedy, Slice of Life",Movie,1,6.55,7224
2740,monkey turn,"Drama, Sports",TV,25,6.55,586
761,naruto akaki yotsuba no clover wo sagase,"Adventure, Comedy, Shounen",Special,1,6.55,47587
19799,robot girls z,"Comedy, Mecha, Parody",Special,3,6.55,12212
2237,rozen maiden meitantei kunkun  duell walzer,"Comedy, Mystery",Special,1,6.55,13901
608,sakura taisen katsudou shashin,"Adventure, Mecha, Sci-Fi, Shounen",Movie,1,6.55,4010
1872,saru getchu on air,"Adventure, Comedy, Fantasy, Kids, Romance, Shounen",TV,26,6.55,632
677,sentimental journey,"Drama, Romance, Shoujo",TV,12,6.55,1412
12441,soukou kihei votoms vol2 highlights of the at votoms,"Action, Drama, Mecha, Military, Sci-Fi",OVA,1,6.55,283
3864,souten no ken specials,"Action, Historical, Martial Arts, Shounen",Special,4,6.55,1122
817,tactical roar,"Comedy, Military, Romance, Sci-Fi",TV,13,6.55,6479
